Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789405134,100,,Aggregated,23.100000,0.000000,1300,1700,2500,3100,3800,4200,4600,4900,6000,6000,6000,311,0,1300,1624.637672205237,6.680916994810104,5965.017791138962,43.10289389067524
1789405135,100,,Aggregated,25.200000,0.000000,1300,1700,2400,3100,3700,4200,4600,4900,6000,6000,6000,334,0,1300,1618.747406114244,6.680916994810104,5965.017791138962,45.616766467065865
1789405136,100,,Aggregated,25.400000,0.000000,1300,1800,2600,3200,3900,4200,4700,5000,6000,6000,6000,365,0,1300,1704.6441779006273,6.680916994810104,5965.017791138962,46.12602739726027
1789405137,100,,Aggregated,27.900000,0.000000,1300,1900,3000,3200,3900,4200,4600,4900,6000,6000,6000,408,0,1300,1724.2334963635121,6.680916994810104,5965.017791138962,47.997549019607845
1789405138,100,,Aggregated,27.800000,0.000000,1200,1700,2800,3100,3800,4200,4600,4900,6000,6000,6000,438,0,1200,1680.3231161884053,6.680916994810104,5965.017791138962,50.81963470319635
1789405139,100,,Aggregated,29.100000,0.000000,1200,1700,2600,3100,3800,4200,4600,4900,6000,6000,6000,459,0,1200,1643.3170198240725,6.680916994810104,5965.017791138962,52.4400871459695
1789405140,100,,Aggregated,30.300000,0.000000,1100,1600,2400,3100,3700,4100,4600,4900,6000,6000,6000,495,0,1100,1588.874567450598,6.680916994810104,5965.017791138962,56.183838383838385
1789405141,100,,Aggregated,30.200000,0.000000,1000,1500,2100,3000,3700,4100,4500,4700,6000,6000,6000,519,0,1000,1556.065754117516,6.680916994810104,5965.017791138962,58.772639691714836
1789405142,100,,Aggregated,31.200000,0.000000,980,1400,1900,2800,3600,4100,4500,4700,6000,6000,6000,548,0,980,1519.494075605554,6.680916994810104,5965.017791138962,61.1478102189781
1789405143,100,,Aggregated,32.500000,0.000000,930,1400,1900,2600,3500,4100,4500,4700,6000,6000,6000,575,0,930,1489.2116243712119,6.680916994810104,5965.017791138962,63.73913043478261
1789405144,100,,Aggregated,29.600000,0.000000,900,1300,1700,2400,3500,4000,4400,4700,6000,6000,6000,606,0,900,1458.3727945089524,6.680916994810104,5965.017791138962,66.68646864686468
1789405145,100,,Aggregated,29.200000,0.000000,920,1300,1700,2300,3400,4000,4400,4700,6000,6000,6000,623,0,920,1450.614072787568,6.680916994810104,5965.017791138962,68.0016051364366
1789405146,100,,Aggregated,30.100000,0.000000,980,1300,1700,2100,3400,4000,4400,4700,6000,6000,6000,648,0,970,1445.080717357255,6.680916994810104,5965.017791138962,70.23302469135803
1789405147,100,,Aggregated,28.900000,0.000000,1000,1300,1700,2000,3400,4000,4400,4700,6000,6000,6000,669,0,1000,1448.234872281362,6.680916994810104,5965.017791138962,71.61285500747384
1789405148,100,,Aggregated,27.900000,0.000000,1100,1400,1700,2000,3400,4000,4400,4700,6000,6000,6000,690,0,1100,1455.1703287065839,6.680916994810104,5965.017791138962,73.12028985507246
1789405149,100,,Aggregated,27.800000,0.000000,1100,1400,1700,1900,3300,3900,4400,4700,6000,6000,6000,729,0,1100,1458.3886494858136,6.680916994810104,5965.017791138962,77.19341563786008
1789405150,100,,Aggregated,26.400000,0.000000,1100,1400,1700,1900,3300,3900,4400,4700,6000,6000,6000,743,0,1100,1454.4256991602751,6.680916994810104,5965.017791138962,77.55450874831763
1789405151,100,,Aggregated,25.900000,0.000000,1100,1400,1700,1900,3200,3900,4400,4700,6000,6000,6000,779,0,1100,1451.1999509725313,6.680916994810104,5965.017791138962,79.55327342747111
1789405152,100,,Aggregated,27.400000,0.000000,1100,1400,1700,1800,3200,3900,4300,4600,6000,6000,6000,804,0,1100,1443.2042866055644,6.680916994810104,5965.017791138962,81.54975124378109
1789405153,100,,Aggregated,24.900000,0.000000,1100,1400,1600,1800,3200,3900,4300,4600,6000,6000,6000,839,0,1100,1433.0434125628326,6.680916994810104,5965.017791138962,83.31823599523241
1789405154,100,,Aggregated,25.200000,0.000000,1100,1400,1600,1800,3200,3900,4300,4600,6000,6000,6000,852,0,1100,1430.0372985780825,6.680916994810104,5965.017791138962,83.63145539906104
1789405155,100,,Aggregated,26.800000,0.000000,1200,1400,1600,1800,3100,3800,4300,4600,6000,6000,6000,880,0,1200,1434.7362746844408,6.680916994810104,5965.017791138962,84.88181818181818
1789405156,100,,Aggregated,25.500000,0.000000,1200,1500,1700,1800,3100,3800,4300,4600,6000,6000,6000,897,0,1200,1447.771655671286,6.680916994810104,5965.017791138962,85.61204013377926
1789405157,100,,Aggregated,25.700000,0.000000,1200,1500,1700,1900,3100,3800,4200,4600,6000,6000,6000,926,0,1200,1477.4502578878385,6.680916994810104,5965.017791138962,86.97084233261339
1789405158,100,,Aggregated,25.700000,0.000000,1200,1500,1700,1900,3100,3700,4200,4600,6000,6000,6000,963,0,1200,1482.625279304555,6.680916994810104,5965.017791138962,90.01142263759087
1789405159,100,,Aggregated,24.500000,0.000000,1200,1500,1700,1900,3100,3700,4200,4600,6000,6000,6000,987,0,1200,1480.436068061709,6.680916994810104,5965.017791138962,91.30293819655522
1789405160,100,,Aggregated,25.900000,0.000000,1200,1500,1700,1900,3000,3700,4200,4500,5700,6000,6000,1022,0,1200,1471.3735201483987,6.680916994810104,5965.017791138962,93.30626223091977
1789405161,100,,Aggregated,26.300000,0.000000,1200,1500,1700,1900,3000,3700,4200,4500,5700,6000,6000,1045,0,1200,1464.627729315293,6.680916994810104,5965.017791138962,94.68995215311004
1789405162,100,,Aggregated,24.800000,0.000000,1200,1500,1700,1800,3000,3600,4200,4500,5700,6000,6000,1081,0,1200,1450.633768978719,6.680916994810104,5965.017791138962,97.35522664199814
1789405163,100,,Aggregated,27.000000,0.000000,1200,1500,1700,1800,3000,3600,4200,4500,5700,6000,6000,1101,0,1200,1443.4834096790523,6.680916994810104,5965.017791138962,98.43869209809264
1789405164,100,,Aggregated,26.900000,0.000000,1200,1500,1700,1800,2900,3600,4200,4500,5700,6000,6000,1119,0,1200,1442.763465084843,6.680916994810104,5965.017791138962,98.72475424486149
1789405165,100,,Aggregated,26.700000,0.000000,1200,1500,1700,1800,2900,3500,4200,4500,5700,6000,6000,1160,0,1200,1443.0098644140626,6.680916994810104,5965.017791138962,100.65344827586208
1789405166,100,,Aggregated,26.100000,0.000000,1200,1500,1700,1800,2800,3500,4200,4500,5700,6000,6000,1182,0,1200,1443.7231612819216,6.680916994810104,5965.017791138962,101.31810490693739
