Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789072217,50,,Aggregated,15.400000,0.000000,880,2900,3000,3100,3200,3200,3300,3400,4100,4100,4100,224,0,880,1638.8756543736756,3.323750104755163,4071.0459158290178,54.254464285714285
1789072218,50,,Aggregated,16.100000,0.000000,860,2900,3000,3100,3200,3200,3300,3400,4100,4100,4100,239,0,860,1588.8625116596022,3.323750104755163,4071.0459158290178,55.84937238493724
1789072219,50,,Aggregated,16.600000,0.000000,860,2900,3000,3000,3200,3200,3300,3400,4100,4100,4100,252,0,860,1551.1271692914074,3.323750104755163,4071.0459158290178,57.11507936507937
1789072220,50,,Aggregated,16.800000,0.000000,860,2800,3000,3000,3100,3200,3300,3400,4100,4100,4100,263,0,860,1523.229740480379,3.323750104755163,4071.0459158290178,59.26235741444867
1789072221,50,,Aggregated,17.100000,0.000000,860,2700,3000,3000,3100,3200,3300,3400,4100,4100,4100,279,0,860,1486.231383650587,3.323750104755163,4071.0459158290178,61.68817204301075
1789072222,50,,Aggregated,16.600000,0.000000,860,2600,2900,3000,3100,3200,3300,3400,4100,4100,4100,292,0,850,1458.361778803782,3.323750104755163,4071.0459158290178,63.03767123287671
1789072223,50,,Aggregated,15.000000,0.000000,850,1100,2900,3000,3100,3200,3300,3300,4100,4100,4100,309,0,850,1426.9969370042827,3.323750104755163,4071.0459158290178,67.25566343042071
1789072224,50,,Aggregated,15.500000,0.000000,850,1100,2900,3000,3100,3200,3300,3300,4100,4100,4100,321,0,850,1407.0403229233423,3.323750104755163,4071.0459158290178,69.37071651090342
1789072225,50,,Aggregated,15.200000,0.000000,860,1100,2900,3000,3100,3200,3300,3300,4100,4100,4100,335,0,860,1394.8056967386892,3.323750104755163,4071.0459158290178,71.80597014925372
1789072226,50,,Aggregated,14.800000,0.000000,860,1100,2800,2900,3100,3200,3300,3300,4100,4100,4100,356,0,860,1367.8579679016661,3.323750104755163,4071.0459158290178,75.9185393258427
1789072227,50,,Aggregated,14.400000,0.000000,860,1100,2800,2900,3100,3200,3300,3300,4100,4100,4100,369,0,860,1350.0777818136382,3.323750104755163,4071.0459158290178,78.05149051490515
1789072228,50,,Aggregated,14.400000,0.000000,860,1100,2700,2900,3100,3200,3300,3300,4100,4100,4100,383,0,860,1333.9010244478561,3.323750104755163,4071.0459158290178,79.88250652741515
1789072230,50,,Aggregated,14.700000,0.000000,860,1000,2600,2900,3100,3200,3300,3300,4100,4100,4100,398,0,860,1315.1104725504192,3.323750104755163,4071.0459158290178,83.97236180904522
1789072231,50,,Aggregated,14.500000,0.000000,850,960,1300,2900,3100,3200,3300,3300,4100,4100,4100,409,0,850,1302.8172289931003,3.323750104755163,4071.0459158290178,86.43276283618582
1789072232,50,,Aggregated,14.300000,0.000000,850,930,1200,2900,3100,3200,3300,3300,4100,4100,4100,427,0,850,1286.08580111129,3.323750104755163,4071.0459158290178,90.12412177985948
1789072233,50,,Aggregated,14.500000,0.000000,850,920,1200,2800,3100,3200,3300,3300,4100,4100,4100,442,0,850,1273.298595191245,3.323750104755163,4071.0459158290178,93.48868778280543
1789072234,50,,Aggregated,14.600000,0.000000,850,910,1200,2800,3100,3200,3200,3300,4100,4100,4100,453,0,850,1263.0740832213608,3.323750104755163,4071.0459158290178,94.17439293598234
1789072235,50,,Aggregated,15.000000,0.000000,850,910,1100,2700,3100,3200,3200,3300,4100,4100,4100,471,0,850,1249.9054746782394,3.323750104755163,4071.0459158290178,96.2547770700637
1789072236,50,,Aggregated,14.300000,0.000000,850,900,1100,2600,3000,3200,3200,3300,4100,4100,4100,486,0,850,1239.6679211938715,3.323750104755163,4071.0459158290178,97.87860082304526
1789072237,50,,Aggregated,14.300000,0.000000,850,900,1100,2600,3000,3200,3200,3300,4100,4100,4100,498,0,850,1231.391411211555,3.323750104755163,4071.0459158290178,99.11044176706827
1789072238,50,,Aggregated,14.900000,0.000000,840,900,1100,1300,3000,3200,3200,3300,4100,4100,4100,513,0,840,1220.2440160676133,3.323750104755163,4071.0459158290178,100.86939571150097
1789072239,50,,Aggregated,14.900000,0.000000,840,890,1100,1200,3000,3100,3200,3300,4100,4100,4100,530,0,840,1207.6468936185229,3.323750104755163,4071.0459158290178,105.22641509433963
1789072240,50,,Aggregated,14.300000,0.000000,840,890,1100,1200,3000,3100,3200,3300,4100,4100,4100,547,0,840,1197.6178713296956,3.323750104755163,4071.0459158290178,107.42230347349178
1789072241,50,,Aggregated,14.300000,0.000000,840,890,1100,1200,3000,3100,3200,3300,4100,4100,4100,560,0,840,1189.2017374122847,3.323750104755163,4071.0459158290178,107.85
